id,image_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_right_x,bottom_right_y,bottom_left_x,bottom_left_y
,2422,569.48,1872.42,847.49,1089.44,2287.79,1094.44,2581.67,1891.16
,2423,2747.27,2456.69,424.26,2519.42,505.66,433.61,2532.27,396.5
,2424,2584.25,939.7,2159.65,2047.8,412.61,1544.24,1177.93,659.57
,2425,1567.88,2499.63,565.78,1553.64,1609.98,987.62,2622.98,1685.32
,2426,263.21,987.17,1623.69,453.52,2696.52,1321.11,1147.54,2269.17
,2427,2257.93,2301.7,523.26,1942.93,1170.87,1208.18,2409.14,1381.71
,2428,2462.83,1754.17,1222.48,2192.17,754.78,1383.49,1771.59,1147.38
,2429,479.69,1543.4,1294.29,837.86,2386.32,1294.96,1790.33,2267.57
,2430,1540.7,642.6,2619.61,1396.29,1578.51,2429.88,476.17,1359.65
,2431,1661.21,611.33,2712.22,1559.58,1209.72,2536.67,340.98,1196.96
,2432,430.54,1531.82,1311.1,678.45,2647.72,1026.24,2096.1,2222.7
,2433,2057.35,2197.93,367.64,1733.73,1074.72,854.87,2432.87,1157.95
,2434,2449.58,1215.67,1831.56,2099.69,444.29,1582.1,1252.2,896.5
,2435,1632.48,669.45,2734.66,1532.63,1260.13,2431.71,290.73,1268.8
,2436,305.47,1391.16,1452.78,694.21,2680.66,1368.68,1600.87,2378.08
,2437,1934.06,2328.0,591.98,1756.6,1369.03,994.97,2554.16,1375.81
,2438,915.91,1966.34,557.61,1132.84,1781.93,926.56,2386.16,1638.34
,2439,1632.88,1085.05,2476.04,1607.42,1468.0,2286.46,715.0,1510.43
,2440,473.28,1405.13,1271.23,701.78,2445.54,1044.11,1835.12,1958.82
,2441,1200.34,2354.9,368.79,1236.98,1662.03,781.03,2646.26,1608.46
,2442,1976.18,951.26,2505.33,1606.31,916.5,1770.18,749.93,1037.79
,2443,1420.26,802.47,2606.2,1495.09,1676.77,2595.59,388.09,1618.11
,2444,644.7,2270.61,484.66,1054.42,1969.29,849.04,2615.93,1899.8
,2445,2555.01,1383.78,1735.77,2373.52,394.33,1598.01,1365.98,891.87
,2446,2832.78,1439.09,918.39,2194.1,343.78,726.64,1875.68,354.66
,2447,452.27,1244.42,1720.2,813.68,2654.43,1645.12,1139.46,2436.44
,2448,2511.86,1175.23,1788.5,2001.96,455.58,1436.25,1374.21,891.14
,2449,1585.54,1025.37,2443.47,1575.64,1222.33,2187.46,511.12,1377.46
,2450,1723.77,2568.43,360.26,1597.04,1403.21,749.48,2642.14,1337.06
,2451,2716.48,1429.57,1795.49,2228.61,804.06,1372.41,1734.6,859.05
,2452,1312.16,969.3,2629.66,1204.64,2246.02,2117.43,463.51,1615.7
,2453,862.6,2473.4,334.72,862.91,1852.41,378.17,2562.68,1785.62
,2454,1323.12,1091.85,2458.63,1429.79,1881.86,2482.52,526.27,1870.32
,2455,303.06,1410.45,1421.64,764.93,2581.4,1331.83,1507.29,2286.6
,2456,2806.87,1294.82,1842.55,2293.01,428.84,1420.59,1524.66,756.96
,2457,585.96,2025.53,409.71,961.11,2030.42,795.14,2620.45,1759.86
,2458,1369.95,1058.99,2721.42,1501.43,1894.37,2370.19,370.99,1735.32
,2459,1832.14,955.1,2497.05,1694.24,887.5,1986.34,476.82,1144.82
,2460,266.41,1741.89,1146.76,824.08,2636.38,1191.8,2012.39,2323.88
,2461,997.84,2597.23,332.46,1420.36,1804.68,1106.93,2698.36,2085.57
,2462,2759.62,1456.78,1940.9,2454.17,275.98,1649.43,1315.92,915.62
,2463,1087.29,771.02,2588.82,954.09,2543.84,2114.78,384.85,1722.83
,2464,480.93,1578.75,1178.11,767.82,2437.38,1031.82,1986.22,2024.68
,2465,1481.63,2340.25,290.92,1307.88,1513.5,588.0,2723.15,1309.43
,2466,755.04,1093.2,2273.13,1097.2,2570.38,2095.29,458.29,2100.94
,2467,450.3,1413.98,1580.4,965.47,2588.39,1553.21,1388.58,2257.23
,2468,2271.6,1142.32,2413.83,2053.68,564.32,1994.02,896.68,1131.3
,2469,1415.26,2369.47,393.95,1354.92,1479.84,736.55,2510.62,1430.18
,2470,553.62,2086.39,754.51,946.49,2236.48,921.21,2514.19,2062.46
,2471,2801.37,1203.29,2584.16,2329.01,430.69,1893.07,1215.18,1015.25
,2472,2608.04,2011.12,429.28,2059.68,750.65,806.41,2229.83,781.91
,2473,406.62,1594.78,1378.88,994.34,2501.18,1437.76,1623.47,2302.16
,2474,2556.56,1187.15,2066.42,2625.05,312.87,1835.55,1119.37,603.63
,2475,1580.69,2378.93,381.22,1398.07,1556.55,730.47,2763.71,1391.38
,2476,1739.27,1129.62,2619.03,1832.98,1034.79,2383.5,456.02,1452.05
,2477,2592.35,1329.94,1613.05,2219.13,333.25,1327.92,1417.96,742.77
,2478,377.42,1282.11,1591.04,913.59,2571.45,1481.66,1205.35,2112.71
,2479,547.7,1129.14,1753.7,847.82,2509.11,1520.12,1056.41,1998.52
,2480,2727.25,1416.14,1501.44,2467.7,352.98,1327.35,1561.91,677.46
,2481,569.97,1415.09,1638.17,1021.54,2349.86,1786.85,1119.48,2401.04
,2482,2681.13,1348.56,1695.49,2277.35,326.85,1496.26,1445.89,982.9
,2483,1044.68,946.89,2116.06,1191.79,1815.65,2165.74,484.75,1776.93
,2484,424.28,1358.12,1722.84,1063.77,2592.31,1672.92,1040.98,2172.7
,2485,1669.46,1136.07,2569.66,1668.49,1250.25,2190.67,512.01,1487.02
,2486,274.4,1581.79,1092.66,785.06,2543.47,1042.74,2002.69,2019.22
,2487,1058.34,2392.74,263.91,1366.88,1692.86,927.38,2698.73,1736.94
,2488,2225.74,1018.55,2165.42,1900.84,354.85,1720.2,783.61,911.15
,2489,1066.1,1054.46,2619.4,1194.46,2623.66,2186.38,401.48,1897.58
,2490,500.04,1073.79,1915.82,625.03,2681.57,1887.4,1034.46,2581.5
,2708,1194.8,893.1,2378.67,1228.51,1933.54,2330.83,461.08,1764.78
,2709,1116.83,2430.04,544.87,1226.36,1794.67,829.24,2642.15,1727.54
,2710,2529.06,1350.01,1678.31,2307.16,537.65,1461.09,1484.08,810.59
,2711,838.75,950.73,2282.86,974.23,2558.22,2187.9,463.08,2152.26
,2712,2198.24,2498.43,382.67,1803.19,1194.64,591.98,2664.71,983.41
,2713,429.61,1238.77,1729.72,932.51,2624.87,1648.99,947.27,2300.2
,2714,431.19,1845.6,1072.9,1119.3,2316.87,1276.6,2016.79,2146.77
,2715,1197.8,2299.71,345.12,1172.56,1687.94,652.27,2720.45,1490.71
,2716,2766.62,1555.29,1302.08,2443.96,337.52,1275.12,1674.19,724.42
,2717,1609.2,717.88,2742.16,1534.14,1473.69,2500.88,375.09,1373.86
,2718,881.7,2249.0,570.77,1068.71,2011.41,806.67,2709.01,1810.58
,2719,1078.07,1199.39,2605.87,1353.11,2512.85,2391.02,401.85,2098.29
,2720,251.5,1091.2,1833.06,588.66,2715.08,1883.04,889.02,2675.84
,2721,1035.55,2321.44,396.78,1129.37,1791.54,700.28,2699.51,1639.46
,2722,435.33,1454.47,1636.82,1093.95,2622.95,1580.2,1275.06,2182.16
,2723,2732.56,1596.0,1228.66,2188.21,540.74,1191.68,1827.61,851.29
,2724,2446.44,1115.56,2235.08,2314.0,592.94,1930.55,1107.85,861.27
,2725,322.5,2130.48,899.08,1289.59,2252.04,1408.32,2128.11,2366.84
,2726,1927.68,903.54,2650.3,1697.16,904.76,2125.5,562.2,1163.5
,2727,677.04,736.82,2348.46,710.27,2683.97,1930.21,385.85,1987.12
,2728,1705.25,629.24,2660.84,1363.06,1204.45,2054.8,429.19,1081.74
,2729,1592.0,2107.04,613.73,1316.33,1682.8,753.43,2713.81,1317.52
,2730,1812.73,505.06,2777.08,1495.55,1001.52,2201.09,319.58,925.29
,2731,2639.79,1922.98,810.3,2207.13,604.98,1056.47,2037.24,931.75
,2732,1798.38,917.18,2453.28,1504.73,933.42,1850.32,515.71,1163.33
,2733,303.69,1763.27,1158.21,852.72,2735.32,1103.08,2219.92,2209.29
,2734,963.03,2167.86,373.2,1194.21,1868.5,832.6,2749.86,1628.39
,2735,1959.11,2221.3,323.31,1542.24,1347.27,676.82,2801.44,1140.35
,2736,2772.76,1537.84,1297.79,2229.79,366.28,1336.73,1709.13,880.9
,2737,1723.67,853.64,2681.09,1590.46,1154.7,2200.22,366.62,1275.1
,2738,655.29,2401.84,616.62,557.6,2337.75,504.59,2628.31,2221.19
,2739,468.14,2027.96,790.89,1292.96,2142.43,1183.11,2592.58,1862.31
,2740,2679.38,1297.86,1561.77,2192.7,437.56,1255.12,1566.33,665.96
,2741,1922.76,680.22,2733.86,1638.25,854.81,2193.83,460.56,1002.76
,2742,2677.6,978.73,2067.69,2011.69,394.55,1374.26,1314.67,617.57
,2743,1406.08,1057.3,2687.76,1318.59,2162.51,2161.96,578.12,1692.97
,2744,769.03,2553.96,347.09,1041.34,1933.11,627.35,2769.9,1867.56
,2745,326.91,1500.66,1597.25,1074.29,2679.4,1603.74,1252.32,2357.02
,2746,2272.47,883.54,2661.79,2098.53,468.68,2183.33,695.12,937.49
,2747,2800.62,1650.65,1337.68,2373.67,525.03,1249.42,1817.51,840.62
,2748,472.4,2133.5,795.95,1134.84,2302.08,1126.87,2640.99,2133.46
,2749,413.88,1411.41,1698.43,989.19,2745.2,1685.2,1301.32,2440.51
,2750,2772.06,1965.06,365.41,2021.21,596.45,649.87,2431.04,630.26
,2751,1491.7,2120.1,400.6,1082.21,1608.73,471.28,2738.87,1184.04
,2752,775.73,871.25,2330.57,892.51,2694.92,2027.22,442.53,2030.28
,2753,2532.69,1305.42,1546.99,2190.54,427.7,1297.4,1469.93,706.04
,2754,2274.82,583.32,2664.83,2241.98,541.39,2400.04,510.51,598.56
,2755,931.5,1074.94,2528.13,1081.27,2679.32,2095.81,439.93,2046.4
,2756,1086.74,2272.1,558.29,1192.11,1905.6,863.23,2723.21,1728.25
,2757,2462.82,1547.71,1007.19,2019.19,492.6,1122.64,1723.07,844.56
,2758,2217.83,1158.85,1990.4,1884.2,523.0,1658.15,1052.72,1031.44
,2759,541.96,1469.54,1928.49,1181.45,2848.02,1942.13,1122.23,2500.78
,2760,1396.7,543.82,2744.21,856.3,2037.61,1698.51,360.52,1101.38
,2761,2185.81,1648.98,1040.68,2157.65,457.85,1129.79,1526.24,847.46
,2762,700.23,1858.15,496.03,704.72,1990.71,548.71,2775.66,1484.53
,2763,2531.52,1531.94,955.21,1967.74,633.88,989.5,1864.48,755.4
,2764,1962.18,876.68,2673.16,1873.61,765.71,2320.23,483.65,1135.05
,2765,363.74,1162.03,1756.09,719.44,2764.04,1530.86,1190.82,2237.09
,2766,2485.89,1124.85,2208.38,2112.97,410.05,1856.4,1050.51,1001.35
,2767,1252.73,853.82,2633.84,1288.03,1807.88,2331.96,232.95,1663.14
,2768,442.17,1824.1,1112.02,1085.48,2490.99,1279.12,2167.46,2161.9
,2769,2114.3,2231.44,423.53,1914.08,1025.84,1088.84,2386.81,1302.87
,2770,1451.5,644.91,2812.11,1169.8,1801.07,2206.3,331.94,1423.81
,2771,2512.23,1815.87,777.19,2059.32,647.46,1147.84,2031.49,1007.36
,2772,333.3,1361.55,1650.2,816.64,2776.24,1507.4,1364.18,2337.66
,2773,2142.64,2246.91,380.71,1672.91,1173.04,675.86,2571.54,1004.11
,2774,2562.1,1265.6,1772.14,2370.59,407.54,1613.27,1357.4,819.77
,2775,1917.57,742.97,2717.28,1653.1,1101.73,2288.59,620.77,1139.39
,2776,1123.63,673.3,2502.79,955.37,2196.53,2254.23,493.3,1790.32
,2777,436.86,1530.95,1340.86,608.5,2665.46,1089.73,2019.76,2314.07
,2778,1375.96,2272.15,470.81,1275.85,1607.82,737.93,2595.9,1447.07
,2779,2713.78,1499.05,1094.44,2124.99,420.47,1256.17,1726.93,938.69
,2780,2030.62,875.81,2794.04,1892.02,1081.15,2447.74,680.54,1199.16
,2781,520.34,1973.04,749.39,777.59,2207.2,758.6,2502.05,1941.05
,2782,2622.52,1692.66,1117.73,2386.71,506.73,1301.22,1761.39,903.84
,2783,753.26,801.17,2336.41,809.56,2569.0,2050.71,505.91,2056.13
,2784,1844.98,2293.48,342.39,1553.46,1362.21,772.65,2694.54,1248.39
,2785,2323.59,1059.75,2624.24,2123.23,498.9,2166.8,771.12,1104.31
,2786,2670.54,2324.36,329.96,2352.44,661.26,1073.44,2356.36,1066.69
,2787,2560.13,1632.76,911.68,2056.96,351.48,1244.33,1761.65,980.07
,2788,1486.03,2281.74,346.78,1493.89,1589.28,955.01,2762.52,1546.29
,2789,549.19,1938.99,988.53,1111.84,2446.32,1216.12,2349.65,2118.11
,2790,388.61,1372.21,1710.26,926.56,2817.7,1615.83,1413.18,2288.63
,2791,2586.04,1239.8,2080.0,2154.22,344.33,1813.93,1133.77,1047.81
,2792,1242.83,693.25,2667.69,1029.16,1928.21,1949.61,301.68,1455.48
,2793,2788.07,1650.59,1040.01,2421.97,431.33,850.0,1938.05,374.65
,2794,469.48,1537.57,1214.18,746.74,2627.78,909.81,2494.79,1935.82
,2795,2467.06,2078.76,627.77,2031.95,1025.83,1174.11,2310.36,1177.18
,2796,2329.89,1039.91,2537.32,2025.67,709.08,2169.09,928.86,1185.0
,2797,2692.86,1592.37,1358.35,2192.86,502.3,1443.78,1704.72,1071.02
,2798,1202.56,720.41,2748.57,1065.91,2291.99,2357.95,386.62,1795.2
,2799,417.9,1268.4,1568.85,730.73,2706.55,1363.82,1578.81,2174.15
,2800,2634.46,1333.98,2221.54,2307.09,368.01,1919.49,1183.55,1148.67
,2801,540.44,1072.35,1960.0,821.69,2723.1,1708.87,986.57,2161.94
,2802,2088.91,2307.79,397.1,1775.7,1240.07,934.35,2634.48,1262.91
,2803,1968.78,598.84,2723.98,1646.7,762.74,2141.33,410.77,902.76
,2804,770.27,2255.28,390.67,984.15,1964.37,699.98,2752.08,1767.73
,2805,2767.57,1372.79,1423.68,2138.33,349.9,1395.5,1612.23,907.97
,2806,460.33,1175.72,1873.65,887.26,2679.57,1749.63,957.54,2263.09
,2807,2699.24,1329.68,1570.41,2250.21,451.88,1506.05,1561.2,853.95
,2808,343.6,1317.6,1621.65,767.44,2711.5,1528.49,1375.04,2326.81
,2809,2612.8,1650.59,838.46,2106.98,375.69,1059.01,1863.01,785.01
,2810,2717.91,1149.56,2133.26,2228.7,354.76,1727.1,1224.69,852.54
,2811,1977.26,838.89,2770.0,1811.9,816.71,2261.93,386.06,1119.9
,2812,523.37,1824.58,703.29,859.18,2312.37,843.98,2601.39,1812.59
,2813,1952.38,822.53,2763.33,1659.83,969.26,2158.03,468.81,1158.22
,2814,368.89,1180.27,1692.27,759.46,2751.46,1421.43,1313.72,2068.86
,2815,2507.52,935.02,2758.01,2124.36,390.69,2105.9,727.45,943.76
,3370,421.46,1538.02,1391.16,778.18,2562.16,1305.28,1787.34,2440.62
,3371,799.13,2279.79,467.49,978.68,1820.27,683.38,2567.95,1700.28
,3372,2402.97,974.86,2047.92,2167.84,461.64,1586.99,1158.43,618.32
,3373,1921.5,2130.3,377.05,1473.05,1261.53,658.36,2574.62,1071.49
,3374,440.62,1163.58,1619.07,801.93,2401.69,1542.87,1045.91,2117.58
,3375,1281.24,1101.56,2478.46,1401.82,1907.37,2175.64,468.71,1683.96
,3376,412.57,1484.8,1480.49,1080.07,2491.86,1543.31,1390.79,2189.0
,3377,2629.61,1322.4,1894.26,2309.43,458.79,1578.14,1382.2,863.24
,3378,491.8,1611.18,1266.02,1014.22,2707.47,1187.29,2430.14,1981.69
,3379,1900.87,467.64,2693.49,1861.49,837.25,2476.79,277.69,797.95
,3380,2587.37,1716.62,885.79,2334.06,308.68,1061.08,1731.64,720.14
,3381,1129.52,2297.08,275.75,1095.1,1646.2,561.4,2687.87,1455.96
,3382,654.56,940.59,2242.39,895.62,2702.31,1919.17,437.3,2019.32
,3383,332.2,1518.5,1260.38,784.55,2571.43,1159.67,1887.0,2164.95
,3384,2352.86,1476.97,1159.29,2066.8,360.36,1227.19,1472.08,867.76
,3385,416.25,777.83,1925.87,634.54,2657.94,1515.53,667.32,1847.14
,3386,2143.86,1944.52,388.25,1709.13,878.44,782.72,2234.52,932.85
,3387,1920.88,723.66,2552.53,1766.5,656.71,2101.12,409.47,913.81
,3388,2558.64,861.92,2386.33,1647.64,511.77,1445.52,1121.8,775.0
,3389,2540.33,1816.65,595.02,2082.61,473.76,819.22,2022.49,678.78
,3390,429.17,1588.44,1210.12,811.26,2692.49,1067.12,2297.35,2049.65
,3391,407.64,2320.47,706.06,498.48,2565.46,418.36,2535.51,2456.05
,3392,874.71,960.62,2379.76,1061.5,2455.14,2087.7,374.82,1909.16
,3393,1444.69,2266.72,310.09,1249.99,1537.48,635.87,2707.62,1342.44
,3394,2674.79,1315.03,1455.84,2154.15,397.43,1179.64,1579.12,636.09
,3395,357.63,1878.9,936.1,801.2,2448.37,946.79,2342.97,2176.31
,3396,2552.82,1349.16,1258.42,2116.3,300.79,1139.39,1521.81,658.8
,3397,2619.96,1627.04,738.6,2005.5,431.82,755.95,1932.39,574.27
,3398,345.85,1384.48,1465.25,851.91,2564.11,1437.13,1466.14,2255.66
,3399,1287.06,626.98,2654.68,1070.13,1998.35,2261.33,407.2,1565.88
,3400,2574.06,1603.62,1099.2,2079.16,559.5,1090.45,1805.42,813.91
,3401,1813.62,772.84,2577.78,1493.79,809.25,1850.61,428.61,962.66
,3402,2122.03,2007.29,349.65,1620.37,983.6,674.9,2383.47,916.95
,3403,504.43,1050.77,1832.18,765.84,2671.74,1530.63,1050.24,2038.48
,3404,529.44,2016.81,774.57,902.69,2311.01,881.5,2625.72,1996.27
,3405,1111.98,933.02,2451.94,1116.79,2101.56,1970.0,385.19,1637.07
,3406,284.6,1340.82,1424.96,712.83,2500.96,1478.13,1399.71,2395.7
,3407,2634.38,1516.06,1035.94,2210.35,292.41,1128.71,1663.32,727.05
,3408,1848.09,448.05,2712.62,1586.45,817.82,2146.68,275.23,743.22
,3409,330.15,1150.56,1658.1,846.05,2462.73,1682.2,889.9,2224.09
,3410,639.33,2254.91,355.22,903.46,1910.66,607.98,2605.74,1769.62
,3411,438.22,1320.06,1679.95,985.02,2466.89,1811.26,1027.02,2373.91
,3412,1944.14,2140.93,362.31,1369.81,1330.48,433.57,2734.2,934.37
,3413,597.07,1257.34,2053.44,1238.83,2526.61,2143.18,514.1,2239.75
,3414,464.13,1715.48,1243.88,781.28,2564.78,1152.08,2018.49,2319.34
,3415,2192.48,940.3,2580.9,2083.83,394.5,2122.14,616.57,951.84
,3416,2595.83,1588.1,1062.68,2205.98,354.84,1075.05,1690.36,729.38
,3417,608.06,2296.71,488.52,1014.65,2029.28,882.15,2650.19,2017.4
,3418,1412.24,616.12,2717.77,1119.44,1826.25,2145.02,379.17,1357.61
,3419,2042.17,2049.2,331.21,1398.49,1322.01,581.75,2805.79,1005.39
,3420,947.86,995.72,2458.09,1188.14,2243.83,2232.17,336.39,1931.7
,3421,2495.66,1132.46,2061.14,2154.52,272.43,1662.34,1040.11,816.15
,3422,421.87,1134.06,1847.32,956.35,2501.77,1720.04,751.92,2036.33
,3423,629.76,2156.82,582.49,1059.14,2128.5,894.71,2596.42,1920.94
,3424,2725.47,1600.03,931.21,2192.61,232.07,1072.2,1763.42,727.9
,3425,2015.65,949.94,2459.65,1826.61,636.54,1945.68,563.58,1007.54
,3426,2481.99,1666.96,1040.99,2172.85,530.07,1252.51,1730.73,956.92
,3427,1654.53,667.87,2668.14,1466.62,1310.98,2265.49,412.05,1183.13
,3428,429.61,1067.14,1582.4,596.92,2605.99,1277.55,1413.74,2023.28
,3429,1972.46,890.65,2451.65,1738.16,873.76,1947.79,728.48,1009.89
,3430,553.51,1739.95,815.42,739.02,2263.7,765.52,2515.89,1788.67
,3431,2666.87,1591.23,1047.46,2281.07,340.5,1204.98,1698.85,826.73
,3432,706.61,630.64,2296.32,656.59,2592.72,1878.96,429.99,1871.46
,3433,275.77,1599.59,1010.45,588.38,2446.66,873.62,2112.34,2085.76
,3434,1535.21,578.42,2677.43,1316.31,1455.43,2266.42,330.63,1212.07
,3435,2655.8,2078.16,423.11,2082.23,701.9,731.8,2335.77,747.7
,3436,350.26,1952.87,920.96,732.85,2452.54,940.28,2375.45,2298.63
,3437,2314.29,635.8,2635.68,1908.38,445.4,1919.84,709.04,640.35
,3438,1528.43,2184.07,378.05,1326.01,1472.3,762.55,2587.89,1339.56
,3439,2581.57,1438.15,1550.41,2293.51,404.24,1510.66,1464.29,946.02
,3440,1498.71,545.02,2719.37,1197.47,1587.4,2214.17,344.28,1242.01
,3441,925.62,2123.93,559.19,1081.96,1855.09,845.0,2544.53,1712.0
,3442,331.04,1355.13,1284.12,707.89,2483.53,1163.04,1716.35,2076.29
,3443,2073.34,2055.99,459.7,1642.41,1188.34,993.63,2455.97,1234.82
,3444,2533.48,1453.31,1336.2,1987.45,601.59,1317.19,1665.78,983.56
,3445,2267.42,466.17,2589.16,2144.63,517.65,2323.88,559.68,630.03
,3446,1479.09,1969.59,531.95,1324.0,1604.41,916.63,2598.05,1416.62
,3447,2649.29,1608.24,1195.03,2119.05,465.81,1279.54,1754.16,946.11
,3448,2731.49,1025.61,2323.79,2141.19,436.67,1743.29,1163.07,794.1
,3449,2014.46,916.11,2693.68,1885.4,758.31,2222.84,448.34,1121.89
,3450,2143.41,936.57,2643.38,2013.76,581.42,2239.03,512.47,1076.74
,3451,410.04,1159.96,1762.98,827.32,2700.27,1534.17,1178.43,2059.51
,3452,2597.4,1820.55,772.95,2118.7,510.46,1182.72,1990.78,1008.41
,3453,633.25,992.8,2199.8,932.46,2688.21,1901.08,719.99,2046.46
,3454,2243.52,2071.42,406.5,1720.67,1176.64,1115.95,2658.6,1346.7
,3455,2596.35,1447.47,1311.45,2279.64,409.17,1232.66,1598.33,749.21
,3456,349.19,1318.21,1413.34,535.5,2644.76,1129.34,1724.12,2270.46
,3457,1962.3,986.09,2340.21,1749.43,665.31,1899.09,753.11,1068.78
,3458,2406.62,1975.69,949.22,2292.6,765.98,1168.2,1943.73,989.76
,3459,1902.22,638.81,2691.86,1830.83,627.0,2403.75,352.38,914.33
,3460,338.82,1973.52,943.15,710.12,2434.93,902.85,2326.08,2349.98
,3461,2521.66,1597.77,871.02,1969.6,565.94,1064.27,1817.85,898.93
,3462,426.35,1670.92,1155.04,1015.7,2318.73,1248.31,1938.46,2114.91
,3463,2634.23,861.93,2058.47,2161.73,387.13,1470.07,1249.29,479.52
,3464,457.02,805.79,1867.61,496.29,2646.01,1616.8,972.18,2210.51
,3465,1370.61,493.13,2693.13,1094.25,1798.76,2305.01,326.8,1378.1
,3466,332.33,1638.5,1097.2,492.1,2481.7,1017.25,2030.96,2357.72
,3467,2484.27,1007.28,2347.85,1808.72,405.9,1596.2,1094.88,942.32
,3468,1777.94,2356.38,465.3,1551.76,1457.48,891.53,2651.49,1392.85
,3469,517.1,1031.95,1809.48,726.99,2589.68,1614.17,1026.27,2159.3
,3470,2246.47,869.43,2612.29,2185.88,380.32,2245.28,667.34,917.3
,3471,1432.88,547.62,2703.29,1092.69,1891.05,2195.88,466.29,1358.27
,3472,2616.09,1612.93,826.69,2051.48,322.04,1020.71,1815.21,767.12
,3473,2236.45,1964.12,404.69,1503.72,1137.9,621.0,2658.82,930.12
,3474,294.02,1081.54,1752.95,742.67,2699.95,1592.0,1028.32,2159.51
,3475,2445.5,1235.62,2219.37,2190.75,437.25,1902.37,1010.01,1064.64
,3476,2612.29,1687.36,940.66,1993.3,546.93,1080.45,1938.6,906.91
,4431,1847.12,930.97,2547.87,1776.46,757.2,2197.0,424.26,1190.58
,4432,1403.87,2293.92,355.93,1469.56,1532.15,943.21,2640.5,1527.28
,4433,294.36,1398.94,1478.12,811.03,2659.08,1417.07,1482.45,2287.25
,4434,2502.82,1547.39,868.14,1913.56,478.96,1007.11,1819.72,796.08
,4435,1643.57,705.73,2669.02,1381.46,1285.35,2088.58,392.82,1186.41
,4436,308.93,1889.37,883.35,812.26,2467.02,981.85,2376.86,2197.22
,4437,2568.85,1880.46,935.44,2258.47,620.36,1271.1,1945.92,1037.91
,4438,2374.64,994.28,2440.6,2013.01,461.91,1888.54,872.4,935.36
,4439,1434.37,1783.28,352.1,1218.38,1399.25,759.34,2471.07,1150.21
,4440,1027.1,2171.89,340.74,1208.35,1652.94,828.74,2550.1,1586.3
,4441,381.85,1194.82,1703.18,767.42,2706.16,1507.09,1193.56,2184.18
,4442,1997.66,842.82,2685.32,1776.16,816.39,2171.98,526.96,1092.33
,4443,1644.04,2217.88,427.21,1481.72,1414.62,813.0,2567.51,1334.83
,4444,264.07,1088.54,1716.27,690.09,2713.07,1560.4,1025.52,2231.71
,4445,2362.41,1214.8,2143.94,2000.27,436.1,1842.2,1021.34,1151.03
,4446,362.07,1398.74,1501.82,906.43,2753.17,1284.56,1679.94,2017.57
,4447,2469.78,1856.62,778.67,2010.12,735.77,1132.04,2072.21,1046.27
,4448,625.51,1126.17,1992.58,903.69,2671.79,1702.79,986.55,2079.29
,4449,2437.34,1256.01,2184.83,2246.26,408.18,1957.95,1038.47,1102.87
,4450,254.8,767.3,1912.02,521.81,2675.14,1650.93,619.37,2126.85
,4451,1842.39,675.13,2661.66,1658.02,742.53,2188.63,294.12,992.35
,4452,2039.0,1665.47,443.89,1284.34,1276.93,707.11,2616.66,938.63
,4453,2614.02,1055.3,2107.14,2140.21,410.55,1661.68,1200.57,782.3
,4454,1149.49,2300.71,383.93,1047.54,1764.96,630.1,2683.42,1647.11
,4455,514.25,1024.82,1861.42,777.62,2605.84,1541.4,976.0,1961.36
,4456,1669.49,670.12,2601.32,1440.19,1054.87,2042.09,329.72,1059.02
,4457,2559.32,1055.01,2107.99,2099.09,411.11,1662.85,1161.17,807.69
,4458,447.73,1283.46,1584.32,839.88,2614.87,1424.77,1423.42,2094.84
,4459,2712.03,1143.05,2123.15,2344.24,437.49,1784.27,1280.06,820.21
,4460,934.7,796.4,2470.58,962.21,2362.8,2124.44,395.41,1856.27
,4461,2574.31,1755.48,724.46,2099.27,435.14,1244.62,1878.22,1059.45
,4462,463.36,1848.96,704.1,704.27,2318.65,728.34,2591.97,1884.04
,4463,2722.06,2302.76,493.6,2401.5,463.05,513.95,2321.75,580.43
,4464,371.29,1659.6,1140.97,821.47,2549.57,1114.5,2097.54,2151.11
,4465,1623.19,792.38,2669.23,1504.94,1227.21,2259.25,327.74,1299.73
,4466,371.4,1878.84,1000.76,850.63,2534.61,1068.61,2328.27,2251.8
,4467,1943.48,2174.36,443.95,1719.72,1358.9,1149.7,2657.1,1424.8
,4468,2652.17,1270.89,2030.45,2435.72,359.14,1846.49,1235.99,927.23
,4469,1106.26,712.41,2596.79,994.95,2165.2,2136.6,336.67,1667.88
,4470,656.45,2164.74,509.4,948.79,2085.63,813.62,2689.28,1913.78
,4471,2566.85,850.47,2353.32,2160.48,357.48,1863.79,978.06,716.61
,4472,427.18,1115.27,1718.5,753.7,2543.22,1643.02,1087.69,2216.79
,4473,2676.18,953.46,2293.14,1822.42,396.55,1488.08,1184.7,789.79
,4474,375.7,1619.0,1171.61,580.87,2716.56,887.53,2251.82,2153.73
,4475,2105.86,653.58,2755.85,1920.79,647.62,2299.05,450.59,884.98
,4476,507.73,879.88,2006.62,689.37,2691.86,1670.99,821.78,2026.08
,4477,2630.32,1519.13,1054.7,1957.5,418.56,1272.4,1731.4,1012.38
,4478,2338.83,2269.34,365.05,1872.96,964.47,701.3,2538.92,959.09
,4479,518.84,2197.08,464.21,1018.62,2008.16,873.56,2519.7,1955.7
,4480,2514.64,891.82,2177.71,1984.53,339.03,1596.37,1038.21,673.57
,4481,483.96,1833.8,1049.11,880.36,2433.79,1090.11,2184.06,2182.59
