image_id,split_name
9784,train
9785,train
9786,train
9787,train
9788,train
9789,train
9790,train
9791,train
9792,train
9793,train
9794,train
9795,train
9796,train
9797,train
9798,train
9799,train
9800,train
9801,train
9802,train
9803,train
9804,train
9805,train
9806,train
9807,train
9808,train
9809,train
9810,train
9811,train
9812,train
9813,train
9814,train
9815,train
9816,train
9817,train
9818,train
9819,train
9820,train
9821,train
9822,train
9823,train
9824,train
9825,train
9826,train
9827,train
9828,train
9829,train
9830,train
9831,train
9832,train
9833,train
9834,train
9835,train
9836,train
9837,train
9838,train
9839,train
9840,train
9841,train
9842,train
9843,train
9844,train
9845,train
9846,train
9847,train
9848,train
9849,train
9850,train
9851,train
9852,train
9853,train
9854,train
9855,train
9856,train
9857,train
9858,train
9859,train
9860,train
9861,train
9862,train
9863,train
9864,train
9865,train
9866,train
9867,train
9868,train
9869,train
9870,train
9871,train
9872,train
9873,train
9874,train
9875,train
9876,train
9877,train
9878,train
9879,train
9880,train
9881,train
9882,train
9883,train
9884,train
9885,train
9886,train
9887,train
9888,train
9889,train
9890,train
9891,train
9892,train
9893,train
9894,train
9895,train
9896,train
9897,train
9898,train
9899,train
9900,train
9901,train
9902,train
9903,train
9904,train
9905,train
9906,train
9907,train
9908,train
9909,train
9910,train
9911,train
9912,train
9913,train
9914,train
9915,train
9916,train
9917,train
9918,train
9919,train
9920,train
9921,train
9922,train
9923,train
9924,train
9925,train
9926,train
9927,train
9928,train
9929,train
9930,train
9931,train
9932,train
9933,train
9934,train
9935,train
9936,train
9937,train
9938,train
9939,train
9940,train
9941,train
9942,train
9943,train
9944,train
9945,train
9946,train
9947,train
9948,train
9949,train
9950,train
9951,train
9952,train
9953,train
9954,train
9955,train
9956,train
9957,train
9958,train
9959,train
9960,train
9961,train
9962,train
9963,train
9964,train
9965,train
9966,train
9967,train
9968,train
9969,train
9970,train
9971,train
9972,train
9973,train
9974,train
9975,train
9976,train
9977,train
9978,train
9979,train
9980,train
9981,train
9982,train
9983,train
9984,train
9985,train
9986,train
9987,train
9988,train
9989,train
9990,train
9991,train
9992,train
9993,train
9994,train
9995,train
9996,train
9997,train
9998,train
9999,train
10000,train
10001,train
10002,train
10003,train
10004,train
10005,train
10006,train
10007,train
10008,train
10009,train
10010,train
10011,train
10012,train
10013,train
10014,train
10015,train
10016,train
10017,train
10018,train
10019,train
10020,train
10021,train
10022,train
10023,train
10024,train
10025,train
10026,train
10027,train
10028,train
10029,train
10030,train
10031,train
10032,train
10033,train
10034,train
10035,train
10036,train
10037,train
10038,train
10039,train
10040,train
10041,train
10042,train
10043,train
10044,train
10045,train
10046,train
10047,train
10048,train
10049,train
10050,train
10051,train
10052,train
10053,train
10054,train
10055,train
10056,train
10057,train
10058,train
10059,train
10060,train
10061,train
10062,train
10063,train
10064,train
10065,train
10066,train
10067,train
10068,train
10069,train
10070,train
10071,train
10072,train
10073,train
10074,train
10075,train
10076,train
10077,train
10078,train
10079,train
10080,train
10081,train
10082,train
10083,train
10084,train
10085,train
10086,train
10087,train
10088,train
10089,train
10090,train
10091,train
10197,train
10198,train
10199,train
10200,train
10201,train
10202,train
10203,train
10204,train
10205,train
10206,train
10207,train
10208,train
10209,train
10210,train
10211,train
10212,train
10213,train
10214,train
10215,train
10216,train
10217,train
10218,train
10219,train
10220,train
10221,train
10222,train
10223,train
10224,train
10225,train
10226,train
10227,train
10228,train
10229,train
10230,train
10231,train
10232,train
10233,train
10234,train
10235,train
10236,train
10237,train
10238,train
10239,train
10240,train
10241,train
10242,train
10243,train
10244,train
10245,train
10246,train
10247,train
10248,train
10249,train
10250,train
10251,train
10252,train
10253,train
10254,train
10255,train
10256,train
10257,train
10258,train
10259,train
10260,train
10261,train
10262,train
10263,train
10264,train
10265,train
10266,train
10267,train
10268,train
10269,train
10270,train
10271,train
10272,train
10273,train
10274,train
10275,train
10276,train
10277,train
10278,train
10279,train
10280,train
10281,train
10282,train
10283,train
10284,train
10285,train
10286,train
10287,train
10288,train
10289,train
10290,train
10291,train
10292,train
10293,train
10294,train
10295,train
10296,train
10297,train
10298,train
10299,train
10300,train
10301,train
10302,train
10303,train
10304,train
10305,train
10306,train
10307,train
10308,train
10309,train
10310,train
10311,train
10312,train
10313,train
10314,train
10315,train
10316,train
10317,train
10318,train
10319,train
10320,train
10321,train
10322,train
10323,train
10324,train
10325,train
10326,train
10327,train
10328,train
10329,train
10330,train
10331,train
10332,train
10333,train
10334,train
10335,train
10336,train
10337,train
10338,train
10339,train
10340,train
10341,train
10342,train
10343,train
10344,train
10345,train
10346,train
10347,train
10348,train
10349,train
10350,train
10351,train
10352,train
10353,train
10354,train
10355,train
10356,train
10357,train
10358,train
10359,train
10360,train
10361,train
10362,train
10363,train
10364,train
10365,train
10366,train
10367,train
10368,train
10369,train
10370,train
10371,train
10372,train
10373,train
10374,train
10375,train
10376,train
10377,train
10378,train
10379,train
10380,train
10381,train
10382,train
10383,train
10384,train
10385,train
10386,train
10387,train
10388,train
10389,train
10390,train
10391,train
10392,train
10393,train
10394,train
10395,train
10396,train
10397,train
10398,train
10399,train
10400,train
10401,train
10402,train
10403,train
10404,train
10405,train
10406,train
10407,train
10408,train
10409,train
10410,train
10411,train
10412,train
10413,train
10414,train
10415,train
10416,train
10417,train
10418,train
10419,train
10420,train
10421,train
10422,train
10423,train
10424,train
10425,train
10426,train
10427,train
10428,train
10429,train
10430,train
10431,train
10432,train
10433,train
10434,train
10435,train
10436,train
10437,train
10438,train
10439,train
10440,train
10441,train
10442,train
10443,train
10444,train
10445,train
10446,train
10447,train
10448,train
10449,train
10450,train
10451,train
10452,train
10453,train
10454,train
10455,train
10456,train
10457,train
10458,train
10459,train
10460,train
10461,train
10462,train
10463,train
10464,train
10465,train
10466,train
10467,train
10468,train
10469,train
10470,train
10471,train
10472,train
10473,train
10474,train
10475,train
10476,train
10477,train
10478,train
10479,train
10480,train
10481,train
10482,train
10483,train
10484,train
10485,train
10486,train
10487,train
10488,train
10489,train
10490,train
10491,train
10492,train
10493,train
10494,train
10495,train
10496,train
10497,train
10596,train
10597,train
10598,train
10599,train
10600,train
10601,train
10602,train
10603,train
10604,train
10605,train
10606,train
10607,train
10608,train
10609,train
10610,train
10611,train
10612,train
10613,train
10614,train
10615,train
10616,train
10617,train
10618,train
10619,train
10620,train
10621,train
10622,train
10623,train
10624,train
10625,train
10626,train
10627,train
10628,train
10629,train
10630,train
10631,train
10632,train
10633,train
10634,train
10635,train
10636,train
10637,train
10638,train
10639,train
10640,train
10641,train
10642,train
10643,train
10644,train
10645,train
10646,train
10647,train
10648,train
10649,train
10650,train
10651,train
10652,train
10653,train
10654,train
10655,train
10656,train
10657,train
10658,train
10659,train
10660,train
10661,train
10662,train
10663,train
10664,train
10665,train
10666,train
10667,train
10668,train
10669,train
10670,train
10671,train
10672,train
10673,train
10674,train
10675,train
10676,train
10677,train
10678,train
10679,train
10680,train
10681,train
10682,train
10683,train
10684,train
10685,train
10686,train
10687,train
10688,train
10689,train
10690,train
10691,train
10692,train
10693,train
10694,train
10695,train
10696,train
10697,train
10698,train
10699,train
10700,train
10701,train
10702,train
10703,train
10704,train
10705,train
10706,train
10707,train
10708,train
10709,train
10710,train
10711,train
10712,train
10713,train
10714,train
10715,train
10716,train
10717,train
10718,train
10719,train
10720,train
10721,train
10722,train
10723,train
10724,train
10725,train
10726,train
10727,train
10728,train
10729,train
10730,train
10731,train
10732,train
10733,train
10734,train
10735,train
10736,train
10737,train
10738,train
10739,train
10740,train
10741,train
10742,train
10743,train
10744,train
10745,train
10746,train
10747,train
10748,train
10749,train
10750,train
10751,train
10752,train
10753,train
10754,train
10755,train
10756,train
10757,train
10758,train
10759,train
10760,train
10761,train
10762,train
10763,train
10764,train
10765,train
10766,train
10767,train
10768,train
10769,train
10770,train
10771,train
10772,train
10773,train
10774,train
10775,train
10776,train
10777,train
10778,train
10779,train
10780,train
10781,train
10782,train
10783,train
10784,train
10785,train
10786,train
10787,train
10788,train
10789,train
10790,train
10791,train
10792,train
10793,train
10794,train
10795,train
10796,train
10797,train
10798,train
10799,train
383,val
384,val
385,val
386,val
387,val
388,val
389,val
390,val
391,val
392,val
393,val
394,val
395,val
396,val
397,val
398,val
399,val
400,val
401,val
402,val
403,val
404,val
405,val
406,val
407,val
408,val
409,val
410,val
411,val
412,val
413,val
414,val
415,val
416,val
417,val
418,val
419,val
420,val
421,val
422,val
423,val
424,val
425,val
426,val
427,val
428,val
429,val
430,val
431,val
432,val
433,val
434,val
435,val
436,val
437,val
438,val
439,val
440,val
441,val
442,val
443,val
444,val
445,val
446,val
447,val
448,val
449,val
450,val
451,val
452,val
453,val
454,val
455,val
456,val
457,val
458,val
459,val
460,val
461,val
462,val
463,val
464,val
465,val
466,val
467,val
468,val
469,val
470,val
471,val
472,val
473,val
474,val
475,val
476,val
477,val
478,val
479,val
480,val
481,val
482,val
483,val
484,val
485,val
486,val
487,val
488,val
489,val
490,val
491,val
492,val
493,val
494,val
495,val
496,val
497,val
498,val
499,val
500,val
501,val
502,val
503,val
504,val
505,val
506,val
507,val
508,val
509,val
510,val
511,val
512,val
513,val
514,val
515,val
516,val
517,val
518,val
519,val
520,val
521,val
522,val
523,val
524,val
525,val
526,val
527,val
528,val
529,val
792,val
793,val
794,val
795,val
796,val
797,val
798,val
799,val
800,val
801,val
802,val
803,val
804,val
805,val
806,val
807,val
808,val
809,val
810,val
811,val
812,val
813,val
814,val
815,val
816,val
817,val
818,val
819,val
820,val
821,val
822,val
823,val
824,val
825,val
826,val
827,val
828,val
829,val
830,val
831,val
832,val
833,val
834,val
835,val
836,val
837,val
838,val
839,val
840,val
841,val
842,val
843,val
844,val
845,val
846,val
847,val
848,val
849,val
850,val
851,val
852,val
853,val
854,val
855,val
856,val
857,val
858,val
859,val
860,val
861,val
862,val
863,val
864,val
865,val
866,val
867,val
868,val
869,val
870,val
871,val
872,val
873,val
874,val
875,val
876,val
877,val
878,val
879,val
880,val
881,val
882,val
883,val
884,val
885,val
886,val
887,val
888,val
889,val
890,val
891,val
892,val
893,val
894,val
895,val
896,val
897,val
898,val
899,val
900,val
901,val
902,val
903,val
904,val
905,val
906,val
907,val
908,val
909,val
910,val
911,val
1059,val
1060,val
1061,val
1062,val
1063,val
1064,val
1065,val
1066,val
1067,val
1068,val
1069,val
1070,val
1071,val
1072,val
1073,val
1074,val
1075,val
1076,val
1077,val
1078,val
1079,val
1080,val
1081,val
1082,val
1083,val
1084,val
1085,val
1086,val
1087,val
1088,val
1089,val
1090,val
1091,val
1092,val
1093,val
1094,val
1095,val
1096,val
1097,val
1098,val
1099,val
1100,val
1101,val
1102,val
1103,val
1104,val
1105,val
1106,val
1107,val
1108,val
1109,val
1110,val
1111,val
1112,val
1113,val
1114,val
1115,val
1116,val
1117,val
1118,val
1119,val
1120,val
1121,val
1122,val
1123,val
1124,val
1125,val
1126,val
1127,val
1128,val
1129,val
1130,val
1131,val
1132,val
1133,val
1134,val
1135,val
1136,val
1137,val
1138,val
1139,val
1140,val
1141,val
1142,val
1143,val
1144,val
1145,val
1146,val
1147,val
1148,val
1149,val
1150,val
1151,val
1152,val
1153,val
1154,val
1155,val
1156,val
1157,val
1158,val
1159,val
1160,val
1161,val
1162,val
1163,val
1164,val
1165,val
1166,val
1167,val
1168,val
1169,val
1170,val
1171,val
1172,val
1173,val
1174,val
1175,val
1176,val
1177,val
1178,val
1179,val
1180,val
1181,val
1182,val
1183,val
1184,val
1185,val
1186,val
1187,val
1188,val
1189,val
1190,val
1191,val
1192,val
1193,val
1194,val
1195,val
1196,val
1197,val
1198,val
1199,val
1200,val
1201,val
1202,val
1203,val
1204,val
1205,val
1206,val
1207,val
1208,val
1209,val
1210,val
1211,val
1212,val
1213,val
1214,val
1215,val
1216,val
1217,val
1218,val
1219,val
1220,val
1221,val
1222,val
1223,val
1224,val
1225,val
1226,val
1227,val
1228,val
1229,val
1230,val
1231,val
1232,val
1233,val
1234,val
1235,val
1236,val
1237,val
1238,val
1239,val
1240,val
1241,val
1242,val
1243,val
1244,val
1245,val
1246,val
1247,val
1248,val
1249,val
1250,val
1251,val
1252,val
1253,val
1254,val
1255,val
1256,val
1257,val
1258,val
1259,val
1260,val
1261,val
1262,val
1263,val
1264,val
1265,val
1266,val
1267,val
1268,val
1269,val
1270,val
1271,val
1272,val
1273,val
1274,val
1275,val
1276,val
1277,val
1278,val
1279,val
1280,val
1281,val
1282,val
1283,val
1284,val
1285,val
1286,val
1287,val
1288,val
1289,val
1290,val
1291,val
1292,val
1293,val
1294,val
1295,val
1296,val
1297,val
1298,val
1299,val
1300,val
1301,val
1302,val
1303,val
1304,val
1305,val
1306,val
1307,val
1308,val
1309,val
1310,val
1311,val
1312,val
1313,val
1314,val
1315,val
1316,val
1317,val
1318,val
1319,val
1320,val
1321,val
1322,val
1323,val
1324,val
1325,val
1326,val
1327,val
1328,val
1329,val
1330,val
1331,val
1332,val
1333,val
1334,val
1335,val
1336,val
1337,val
1338,val
1339,val
1340,val
1341,val
1342,val
1343,val
1344,val
1345,val
1346,val
1347,val
1348,val
1349,val
1350,val
1351,val
1352,val
1353,val
1354,val
1355,val
1356,val
1357,val
1358,val
1359,val
1360,val
1361,val
1362,val
1363,val
1364,val
1365,val
1366,val
1367,val
1368,val
1369,val
1370,val
1371,val
1372,val
1373,val
1374,val
1375,val
1376,val
1377,val
1378,val
1379,val
1380,val
1381,val
1382,val
1383,val
1384,val
1385,val
1386,val
1387,val
1388,val
1389,val
1390,val
1391,val
1392,val
1393,val
1394,val
1395,val
1396,val
1397,val
1398,val
1399,val
1400,val
1401,val
1402,val
1403,val
1404,val
1405,val
1406,val
1407,val
1408,val
1409,val
1410,val
1411,val
1412,val
1413,val
1414,val
1415,val
1416,val
1417,val
1418,val
1419,val
1420,val
1421,val
1422,val
1423,val
3684,val
3685,val
3686,val
3687,val
3688,val
3689,val
3690,val
3691,val
3692,val
3693,val
3694,val
3695,val
3696,val
3697,val
3698,val
3699,val
3700,val
3701,val
3702,val
3703,val
3704,val
3705,val
3706,val
3707,val
3708,val
3709,val
3710,val
3711,val
3712,val
3713,val
3714,val
3715,val
3716,val
3717,val
3718,val
3719,val
3720,val
3721,val
3722,val
3723,val
3724,val
3725,val
3726,val
3727,val
3728,val
3729,val
3730,val
3731,val
3732,val
3733,val
3734,val
3735,val
3736,val
3737,val
3738,val
3739,val
3740,val
3741,val
3742,val
3743,val
3744,val
3745,val
3746,val
3747,val
3748,val
3749,val
3750,val
3751,val
3752,val
3753,val
3754,val
3755,val
3756,val
3757,val
3758,val
3759,val
3760,val
3761,val
3762,val
3763,val
3764,val
3765,val
3766,val
3767,val
3768,val
3769,val
3770,val
3771,val
3772,val
3773,val
3774,val
3775,val
3776,val
3777,val
3778,val
3779,val
3780,val
3781,val
3782,val
3783,val
3784,val
3785,val
3786,val
3787,val
3788,val
3789,val
3790,val
3791,val
3792,val
3793,val
3794,val
3795,val
3796,val
4652,val
4653,val
4654,val
4655,val
4656,val
4657,val
4658,val
4659,val
4660,val
4661,val
4662,val
4663,val
4664,val
4665,val
4666,val
4667,val
4668,val
4669,val
4670,val
4671,val
4672,val
4673,val
4674,val
4675,val
4676,val
4677,val
4678,val
4679,val
4680,val
4681,val
4682,val
4683,val
4684,val
4685,val
4686,val
4687,val
4688,val
4689,val
4690,val
4691,val
4692,val
4693,val
4694,val
4695,val
4696,val
4697,val
4698,val
4699,val
4700,val
4701,val
4702,val
4703,val
4704,val
4705,val
4706,val
4707,val
4708,val
4709,val
4710,val
4711,val
4712,val
4713,val
4714,val
4715,val
4716,val
4717,val
4718,val
4719,val
4720,val
4721,val
4722,val
4723,val
4724,val
4725,val
4726,val
4727,val
4728,val
4729,val
4730,val
4731,val
4732,val
4733,val
4734,val
4735,val
4736,val
4737,val
4738,val
4739,val
4740,val
4741,val
4742,val
4743,val
4744,val
4745,val
4746,val
4747,val
4748,val
4749,val
4750,val
4751,val
4752,val
4753,val
4754,val
4755,val
4756,val
4757,val
5387,val
5388,val
5389,val
5390,val
5391,val
5392,val
5393,val
5394,val
5395,val
5396,val
5397,val
5398,val
5399,val
5400,val
5401,val
5402,val
5403,val
5404,val
5405,val
5406,val
5407,val
5408,val
5409,val
5410,val
5411,val
5412,val
5413,val
5414,val
5415,val
5416,val
5417,val
5418,val
5419,val
5420,val
5421,val
5422,val
5423,val
5424,val
5425,val
5426,val
5427,val
5428,val
5429,val
5430,val
5431,val
5432,val
5433,val
5434,val
5435,val
5436,val
5437,val
5438,val
5439,val
5440,val
5441,val
5442,val
5443,val
5444,val
5445,val
5446,val
5447,val
5448,val
5449,val
5450,val
5451,val
5452,val
5453,val
5454,val
5455,val
5456,val
5457,val
5458,val
5459,val
5460,val
5461,val
5462,val
5463,val
5464,val
5465,val
5466,val
5467,val
5468,val
5469,val
5470,val
5471,val
5472,val
5473,val
5474,val
5475,val
5476,val
5477,val
5478,val
5479,val
5480,val
5481,val
5482,val
5483,val
5484,val
5485,val
5486,val
5487,val
5488,val
5489,val
5490,val
5491,val
5492,val
5493,val
5494,val
5495,val
5705,val
5706,val
5707,val
5708,val
5709,val
5710,val
5711,val
5712,val
5713,val
5714,val
5715,val
5716,val
5717,val
5718,val
5719,val
5720,val
5721,val
5722,val
5723,val
5724,val
5725,val
5726,val
5727,val
5728,val
5729,val
5730,val
5731,val
5732,val
5733,val
5734,val
5735,val
5736,val
5737,val
5738,val
5739,val
5740,val
5741,val
5742,val
5743,val
5744,val
5745,val
5746,val
5747,val
5748,val
5749,val
5750,val
5751,val
5752,val
5753,val
5754,val
5755,val
5756,val
5757,val
5758,val
5759,val
5760,val
5761,val
5762,val
5763,val
5764,val
5765,val
5766,val
5767,val
5768,val
5769,val
5770,val
5771,val
5772,val
5773,val
5774,val
5775,val
5776,val
5777,val
5778,val
5779,val
5780,val
5781,val
5782,val
5783,val
5784,val
5785,val
5786,val
5787,val
5788,val
5789,val
5790,val
5791,val
5792,val
5793,val
5794,val
5795,val
5796,val
5797,val
5798,val
5799,val
5800,val
5801,val
5802,val
5803,val
5804,val
5805,val
5806,val
5807,val
5808,val
5809,val
5810,val
5811,val
5812,val
5813,val
5814,val
5815,val
5816,val
5817,val
5818,val
5819,val
5820,val
5821,val
5822,val
5823,val
5824,val
5825,val
5826,val
5827,val
5828,val
5829,val
5830,val
5831,val
5832,val
5833,val
5834,val
5835,val
5836,val
5837,val
5838,val
5839,val
5840,val
5841,val
5842,val
5843,val
5844,val
5845,val
5846,val
5847,val
5848,val
5849,val
5850,val
5851,val
5852,val
5853,val
5854,val
5855,val
5856,val
5857,val
5858,val
5859,val
5860,val
5861,val
5862,val
5863,val
5864,val
5865,val
5866,val
5867,val
5868,val
5869,val
5870,val
5871,val
5872,val
5873,val
5874,val
5875,val
5876,val
5877,val
5878,val
5879,val
5880,val
5881,val
5882,val
5883,val
5884,val
5885,val
5886,val
5887,val
5888,val
5889,val
5890,val
5891,val
5892,val
5893,val
5894,val
5895,val
5896,val
5897,val
5898,val
5899,val
5900,val
5901,val
5902,val
5903,val
5904,val
5905,val
5906,val
5907,val
5908,val
5909,val
5910,val
5911,val
5912,val
5913,val
5914,val
5915,val
5916,val
5917,val
5918,val
5919,val
5920,val
5921,val
5922,val
5923,val
5924,val
5925,val
5926,val
5927,val
5928,val
5929,val
5930,val
5931,val
5932,val
5933,val
5934,val
5935,val
5936,val
5937,val
5938,val
5939,val
5940,val
5941,val
5942,val
5943,val
5944,val
5945,val
5946,val
5947,val
5948,val
5949,val
5950,val
5951,val
5952,val
5953,val
5954,val
5955,val
5956,val
5957,val
5958,val
5959,val
5960,val
5961,val
5962,val
5963,val
5964,val
5965,val
5966,val
5967,val
5968,val
5969,val
5970,val
5971,val
5972,val
5973,val
5974,val
5975,val
5976,val
5977,val
5978,val
5979,val
5980,val
5981,val
5982,val
5983,val
5984,val
5985,val
5986,val
5987,val
5988,val
5989,val
5990,val
5991,val
5992,val
5993,val
5994,val
5995,val
5996,val
5997,val
5998,val
5999,val
6000,val
6001,val
6002,val
6003,val
6004,val
6005,val
6006,val
6007,val
6008,val
6009,val
6010,val
6011,val
6012,val
6013,val
6014,val
6015,val
6016,val
6017,val
6018,val
6019,val
6020,val
6021,val
6022,val
6023,val
6024,val
6025,val
6026,val
6027,val
6028,val
6029,val
6030,val
6031,val
6032,val
6033,val
6034,val
6035,val
6036,val
6037,val
6038,val
6039,val
6040,val
6041,val
6042,val
6043,val
6044,val
6045,val
6046,val
6047,val
6048,val
6049,val
6050,val
6051,val
6052,val
6053,val
6054,val
6055,val
6056,val
6057,val
6058,val
6059,val
6060,val
6061,val
6062,val
6063,val
6064,val
6065,val
6066,val
6067,val
6068,val
6069,val
6070,val
6071,val
6072,val
6073,val
6074,val
6075,val
6076,val
6077,val
6078,val
6079,val
6080,val
6081,val
6082,val
6083,val
6084,val
6085,val
6086,val
6087,val
6088,val
6089,val
6090,val
6091,val
6092,val
6093,val
6094,val
6095,val
6096,val
6097,val
6098,val
6099,val
6100,val
6101,val
6102,val
6103,val
6104,val
6105,val
6106,val
6107,val
6108,val
6109,val
6110,val
6111,val
6112,val
6113,val
6114,val
6115,val
6116,val
6117,val
6118,val
6119,val
6120,val
6121,val
6122,val
6123,val
6124,val
6125,val
6126,val
6127,val
6128,val
6129,val
6130,val
6131,val
6132,val
6133,val
6134,val
6135,val
6136,val
6137,val
6138,val
6139,val
6140,val
6141,val
6142,val
6143,val
6144,val
6145,val
6146,val
6147,val
6148,val
6149,val
6150,val
6151,val
6152,val
6153,val
6154,val
6155,val
6156,val
6157,val
6158,val
6159,val
6160,val
6161,val
6162,val
6163,val
6164,val
6165,val
6166,val
6167,val
6168,val
6169,val
6170,val
6171,val
6172,val
6173,val
6174,val
6175,val
6176,val
6177,val
6178,val
6179,val
6180,val
6181,val
6182,val
6183,val
6184,val
6185,val
6186,val
6187,val
6188,val
6189,val
6190,val
6191,val
6192,val
6193,val
6194,val
6195,val
6196,val
6197,val
6198,val
6199,val
6200,val
6201,val
6202,val
6203,val
6204,val
6205,val
6206,val
6207,val
6208,val
6209,val
6210,val
6211,val
6212,val
6213,val
6214,val
6215,val
6216,val
6217,val
6218,val
6219,val
6220,val
6221,val
6222,val
6223,val
6224,val
6225,val
6226,val
6227,val
6441,val
6442,val
6443,val
6444,val
6445,val
6446,val
6447,val
6448,val
6449,val
6450,val
6451,val
6452,val
6453,val
6454,val
6455,val
6456,val
6457,val
6458,val
6459,val
6460,val
6461,val
6462,val
6463,val
6464,val
6465,val
6466,val
6467,val
6468,val
6469,val
6470,val
6471,val
6472,val
6473,val
6474,val
6475,val
6476,val
6477,val
6478,val
6479,val
6480,val
6481,val
6482,val
6483,val
6484,val
6485,val
6486,val
6487,val
6488,val
6489,val
6490,val
6491,val
6492,val
6493,val
6494,val
6495,val
6496,val
6497,val
6498,val
6499,val
6500,val
6501,val
6502,val
6503,val
6504,val
6505,val
6506,val
6507,val
6508,val
6509,val
6510,val
6511,val
6512,val
6513,val
6514,val
6515,val
6516,val
6517,val
6518,val
6519,val
6520,val
6521,val
6522,val
6523,val
6524,val
6525,val
6526,val
6527,val
6528,val
6529,val
6530,val
6531,val
6532,val
6533,val
6534,val
6535,val
6536,val
6537,val
6538,val
6539,val
6540,val
6541,val
6542,val
6543,val
6544,val
6545,val
6546,val
6547,val
6548,val
6549,val
6550,val
6551,val
6552,val
6553,val
6554,val
6555,val
6556,val
6557,val
6558,val
6559,val
6560,val
6561,val
6562,val
6563,val
6564,val
6565,val
6566,val
6567,val
6568,val
6569,val
6570,val
6571,val
6572,val
6573,val
6574,val
6575,val
6576,val
6577,val
6578,val
6579,val
6580,val
6581,val
6582,val
6583,val
6584,val
6585,val
6586,val
6587,val
6588,val
6589,val
6590,val
6591,val
6592,val
6593,val
6594,val
6595,val
6596,val
6597,val
6598,val
6599,val
6600,val
6601,val
6602,val
6603,val
6604,val
6605,val
6606,val
6607,val
6608,val
6609,val
6610,val
6611,val
6612,val
6613,val
6614,val
6615,val
6616,val
6617,val
6618,val
6619,val
6620,val
6621,val
6622,val
6623,val
6624,val
6625,val
6626,val
6627,val
6628,val
6629,val
6630,val
6631,val
6632,val
6633,val
6634,val
6635,val
6636,val
6637,val
6638,val
6639,val
6640,val
6641,val
6642,val
6643,val
6745,val
6746,val
6747,val
6748,val
6749,val
6750,val
6751,val
6752,val
6753,val
6754,val
6755,val
6756,val
6757,val
6758,val
6759,val
6760,val
6761,val
6762,val
6763,val
6764,val
6765,val
6766,val
6767,val
6768,val
6769,val
6770,val
6771,val
6772,val
6773,val
6774,val
6775,val
6776,val
6777,val
6778,val
6779,val
6780,val
6781,val
6782,val
6783,val
6784,val
6785,val
6786,val
6787,val
6788,val
6789,val
6790,val
6791,val
6792,val
6793,val
6794,val
6795,val
6796,val
6797,val
6798,val
6799,val
6800,val
6801,val
6802,val
6803,val
6804,val
6805,val
6806,val
6807,val
6808,val
6809,val
6810,val
6811,val
6812,val
6813,val
6814,val
6815,val
6816,val
6817,val
6818,val
6819,val
6820,val
6821,val
6822,val
6823,val
6824,val
6825,val
6826,val
6827,val
6828,val
6829,val
6830,val
6831,val
6832,val
6833,val
6834,val
6835,val
6836,val
6837,val
6838,val
6839,val
6840,val
6841,val
6842,val
6843,val
6844,val
6845,val
6846,val
6847,val
6848,val
6849,val
7048,val
7049,val
7050,val
7051,val
7052,val
7053,val
7054,val
7055,val
7056,val
7057,val
7058,val
7059,val
7060,val
7061,val
7062,val
7063,val
7064,val
7065,val
7066,val
7067,val
7068,val
7069,val
7070,val
7071,val
7072,val
7073,val
7074,val
7075,val
7076,val
7077,val
7078,val
7079,val
7080,val
7081,val
7082,val
7083,val
7084,val
7085,val
7086,val
7087,val
7088,val
7089,val
7090,val
7091,val
7092,val
7093,val
7094,val
7095,val
7096,val
7097,val
7098,val
7099,val
7100,val
7101,val
7102,val
7103,val
7104,val
7105,val
7106,val
7107,val
7108,val
7109,val
7110,val
7111,val
7112,val
7113,val
7114,val
7115,val
7116,val
7117,val
7118,val
7119,val
7120,val
7121,val
7122,val
7123,val
7124,val
7125,val
7126,val
7127,val
7128,val
7129,val
7130,val
7131,val
7132,val
7133,val
7134,val
7135,val
7136,val
7137,val
7138,val
7139,val
7140,val
7141,val
7142,val
7143,val
7144,val
7145,val
7146,val
7147,val
7148,val
7149,val
7150,val
7151,val
7152,val
7454,val
7455,val
7456,val
7457,val
7458,val
7459,val
7460,val
7461,val
7462,val
7463,val
7464,val
7465,val
7466,val
7467,val
7468,val
7469,val
7470,val
7471,val
7472,val
7473,val
7474,val
7475,val
7476,val
7477,val
7478,val
7479,val
7480,val
7481,val
7482,val
7483,val
7484,val
7485,val
7486,val
7487,val
7488,val
7489,val
7490,val
7491,val
7492,val
7493,val
7494,val
7495,val
7496,val
7497,val
7498,val
7499,val
7500,val
7501,val
7502,val
7503,val
7504,val
7505,val
7506,val
7507,val
7508,val
7509,val
7510,val
7511,val
7512,val
7513,val
7514,val
7515,val
7516,val
7517,val
7518,val
7519,val
7520,val
7521,val
7522,val
7523,val
7524,val
7525,val
7526,val
7527,val
7528,val
7529,val
7530,val
7531,val
7532,val
7533,val
7534,val
7535,val
7536,val
7537,val
7538,val
7539,val
7540,val
7541,val
7542,val
7543,val
7544,val
7545,val
7546,val
7547,val
7548,val
7549,val
7550,val
7551,val
7552,val
7553,val
7554,val
7555,val
7556,val
9187,val
9188,val
9189,val
9190,val
9191,val
9192,val
9193,val
9194,val
9195,val
9196,val
9197,val
9198,val
9199,val
9200,val
9201,val
9202,val
9203,val
9204,val
9205,val
9206,val
9207,val
9208,val
9209,val
9210,val
9211,val
9212,val
9213,val
9214,val
9215,val
9216,val
9217,val
9218,val
9219,val
9220,val
9221,val
9222,val
9223,val
9224,val
9225,val
